"relevance.w","endog.w","RMSE","RMSE1","COVERAGE","COVERAGE1","FMSC.BIAS","FMSC.RMSE","FMSC.COVERAGE","FMSC.CORRECT","GMM.BIC.BIAS","GMM.BIC.RMSE","GMM.BIC.COVERAGE","GMM.BIC.CORRECT","GMM.AIC.BIAS","GMM.AIC.RMSE","GMM.AIC.COVERAGE","GMM.AIC.CORRECT","GMM.HQ.BIAS","GMM.HQ.RMSE","GMM.HQ.COVERAGE","GMM.HQ.CORRECT","CC.BIC.BIAS","CC.BIC.RMSE","CC.BIC.COVERAGE","CC.BIC.CORRECT","CC.AIC.BIAS","CC.AIC.RMSE","CC.AIC.COVERAGE","CC.AIC.CORRECT","CC.HQ.BIAS","CC.HQ.RMSE","CC.HQ.COVERAGE","CC.HQ.CORRECT","CC.MSC.BIC.BIAS","CC.MSC.BIC.RMSE","CC.MSC.BIC.COVERAGE","CC.MSC.BIC.CORRECT","CC.MSC.AIC.BIAS","CC.MSC.AIC.RMSE","CC.MSC.AIC.COVERAGE","CC.MSC.AIC.CORRECT","CC.MSC.HQ.BIAS","CC.MSC.HQ.RMSE","CC.MSC.HQ.COVERAGE","CC.MSC.HQ.CORRECT","J.90.BIAS","J.90.RMSE","J.90.COVERAGE","J.90.CORRECT","J.95.BIAS","J.95.RMSE","J.95.COVERAGE","J.95.CORRECT"
0.6,0.05,0.112459680761065,0.784694640872029,0.9497,0.9994,0.209861612932175,0.395211560599408,0.6572,0.8463,0.12881712406581,0.355917594704267,0.9193,0.9578,0.244925105921158,0.658963623597279,0.5411,0.7334,0.179061644902333,0.517430129133737,0.7806,0.8749,0.0865977072423152,0.112459680761065,0.9497,1,0.0865977072423152,0.112459680761065,0.9497,1,0.0865977072423152,0.112459680761065,0.9497,1,0.12881712406581,0.355917594704267,0.9193,0.9578,0.244925105921158,0.658963623597279,0.5411,0.7334,0.179061644902333,0.517430129133737,0.7806,0.8749,0.155552653401582,0.404499725986026,0.8587,0.8973,0.125057111521517,0.313322389080098,0.9245,0.9484
0.7,0.05,0.0971075352900181,0.79255897445503,0.9481,0.9986,0.184359310231599,0.365224546604828,0.6402,0.8592,0.113564644844602,0.329980521356351,0.9087,0.9578,0.216847349418034,0.683954416269186,0.5155,0.7335,0.165534119680587,0.554894140826443,0.7356,0.8734,0.07517263065294,0.0971075352900181,0.9481,1,0.07517263065294,0.0971075352900181,0.9481,1,0.07517263065294,0.0971075352900181,0.9481,1,0.113564644844602,0.329980521356351,0.9087,0.9578,0.216847349418034,0.683954416269186,0.5155,0.7335,0.165534119680587,0.554894140826443,0.7356,0.8734,0.138881211655463,0.37686276950625,0.8476,0.8954,0.113155158354791,0.282403350641469,0.911,0.9473
0.8,0.05,0.0847273095761164,0.801033144774346,0.9495,0.9988,0.163405418220897,0.332082589086506,0.6123,0.8659,0.101219787335012,0.441078933946014,0.9054,0.9573,0.196016622196011,0.704084128180598,0.4917,0.7244,0.149230631933486,0.581427587172675,0.7066,0.8697,0.064892814641319,0.0847273095761164,0.9495,1,0.064892814641319,0.0847273095761164,0.9495,1,0.064892814641319,0.0847273095761164,0.9495,1,0.101219787335012,0.441078933946014,0.9054,0.9573,0.196016622196011,0.704084128180598,0.4917,0.7244,0.149230631933486,0.581427587172675,0.7066,0.8697,0.128289416394537,0.474842080006887,0.8135,0.889,0.0991853860520418,0.299351700396812,0.9121,0.9425
0.9,0.05,0.0755930658402413,0.762665899408296,0.9506,0.9988,0.151299375480365,0.321025386348599,0.5719,0.868,0.0907218564658193,0.394609350962352,0.9045,0.9577,0.178809527409829,0.66336811933095,0.4691,0.728,0.132829989446772,0.560346935810983,0.7012,0.8733,0.0581369835638569,0.0755930658402413,0.9506,1,0.0581369835638569,0.0755930658402413,0.9506,1,0.0581369835638569,0.0755930658402413,0.9506,1,0.0907218564658193,0.394609350962352,0.9045,0.9577,0.178809527409829,0.66336811933095,0.4691,0.728,0.132829989446772,0.560346935810983,0.7012,0.8733,0.114873762089322,0.428973088258049,0.8063,0.8916,0.0917492901627818,0.352078572632017,0.9027,0.9429
1,0.05,0.0678118670192265,0.692947372977159,0.9466,0.9977,0.136301751310772,0.298638049815945,0.5639,0.8753,0.0850023303811269,0.307399435978693,0.883,0.9575,0.167131271389324,0.60213585622254,0.4333,0.7252,0.125315445076486,0.478564872288975,0.6559,0.8687,0.0514920607414547,0.0678118670192265,0.9466,1,0.0514920607414547,0.0678118670192265,0.9466,1,0.0514920607414547,0.0678118670192265,0.9466,1,0.0850023303811269,0.307399435978693,0.883,0.9575,0.167131271389324,0.60213585622254,0.4333,0.7252,0.125315445076486,0.478564872288975,0.6559,0.8687,0.105567575720159,0.346527509543948,0.7853,0.8903,0.0849556117928335,0.275364075291715,0.8854,0.9407
1.1,0.05,0.0615834578746892,0.638253958262788,0.9441,0.999,0.120669583390678,0.272625684276982,0.5897,0.8833,0.0693406347744164,0.294756248414924,0.9117,0.9627,0.148113927134885,0.550387329346511,0.4568,0.7301,0.109017512042788,0.442777324172228,0.6902,0.8751,0.0465868112614129,0.0615834578746892,0.9441,1,0.0465868112614129,0.0615834578746892,0.9441,1,0.0465868112614129,0.0615834578746892,0.9441,1,0.0693406347744164,0.294756248414924,0.9117,0.9627,0.148113927134885,0.550387329346511,0.4568,0.7301,0.109017512042788,0.442777324172228,0.6902,0.8751,0.0882339723000966,0.332051341585847,0.8373,0.8964,0.0693577346032172,0.265850865857953,0.9128,0.9491
1.2,0.05,0.0562798468239142,0.599056479958476,0.948,0.9994,0.110206261878893,0.255867190553561,0.6001,0.8909,0.0663909678550939,0.287902074088072,0.9086,0.9625,0.132804503525612,0.516321755290707,0.4749,0.736,0.100412129409306,0.418672123784283,0.6882,0.881,0.0429004673393275,0.0562798468239142,0.948,1,0.0429004673393275,0.0562798468239142,0.948,1,0.0429004673393275,0.0562798468239142,0.948,1,0.0663909678550939,0.287902074088072,0.9086,0.9625,0.132804503525612,0.516321755290707,0.4749,0.736,0.100412129409306,0.418672123784283,0.6882,0.881,0.0832563461511628,0.318804073721968,0.8233,0.9018,0.0677753792765783,0.230439792221129,0.9035,0.9498
1.3,0.05,0.0513618920299688,0.612085051730966,0.9501,0.9982,0.0976993780425432,0.231472114887995,0.6327,0.8944,0.060970178748127,0.286649479349307,0.9034,0.9595,0.125366978721438,0.518904414614257,0.4568,0.7324,0.0924920051765223,0.411943777437423,0.69,0.8743,0.038870483802472,0.0513618920299688,0.9501,1,0.038870483802472,0.0513618920299688,0.9501,1,0.038870483802472,0.0513618920299688,0.9501,1,0.060970178748127,0.286649479349307,0.9034,0.9595,0.125366978721438,0.518904414614257,0.4568,0.7324,0.0924920051765223,0.411943777437423,0.69,0.8743,0.0742471798319619,0.315975075508067,0.8384,0.8948,0.059806214658917,0.254306071854488,0.9108,0.9464
0,0.1,1.08368011187433,0.938544354773768,0.9758,0.9988,0.476329111674941,0.941415648642978,0.9872,0.6409,0.468445661991925,1.11272809606105,0.9759,0.2535,0.468854206916905,1.12519109358535,0.9816,0.5934,0.469168686397516,1.12907667034937,0.9787,0.4323,0.476734828553924,0.93727551779308,0.9933,0.9871,0.478879137832643,0.938137079521455,0.9788,0.8444,0.4764640642903,0.935116115053283,0.9843,0.9438,0.476298816236853,0.937349082581798,0.9933,0.9876,0.481688761751431,0.961002448933558,0.9831,0.904,0.478096221092502,0.943263460634848,0.9854,0.9543,0.465831900874682,1.10744106372654,0.9771,0.3674,0.467182313742261,1.10549676538217,0.9758,0.2677
0.1,0.1,0.894483772341007,0.957311148531986,0.9681,0.9988,0.671749590338899,0.830392512773746,0.9813,0.7966,0.757664395410823,0.928601269649008,0.9709,0.9489,0.621879116099059,0.984834905849089,0.9823,0.7195,0.68947966726861,0.953750187980363,0.9786,0.8587,0.596149704457394,0.91140156256459,0.9835,0.3937,0.735095442456674,0.888789736151028,0.982,0.7945,0.672559037940923,0.892007713906677,0.9855,0.6223,0.576389641333131,0.927238454581303,0.9795,0.3751,0.588792015908691,0.969143413814863,0.9793,0.5793,0.601209871553387,0.935783402120272,0.9816,0.5387,0.726291484234295,0.919351676722767,0.9763,0.8777,0.759148566862226,0.907267794384192,0.9706,0.9355
0.2,0.1,0.533236932056899,1.12285890074347,0.9668,0.9983,0.486660501911858,0.56578626508356,0.968,0.9366,0.495421182367824,0.882161685550608,0.9663,0.9679,0.486124414876534,1.06894574185102,0.9717,0.7557,0.493719689284135,0.98889770830024,0.9678,0.8922,0.494224924681557,0.541101837586002,0.9669,0.9748,0.496329888619748,0.533733128223351,0.9669,0.9981,0.496295302588769,0.535034777732835,0.967,0.9945,0.494057504105412,0.88574232403254,0.9665,0.9437,0.48638264769447,1.06915926622917,0.9717,0.754,0.493844924440634,0.989182053890743,0.9679,0.8872,0.492723351996483,0.895382677581688,0.9674,0.9036,0.491953200225205,0.721552481999862,0.9665,0.9515
