"relevance.w","endog.w","RMSE","RMSE1","COVERAGE","COVERAGE1","FMSC.BIAS","FMSC.RMSE","FMSC.COVERAGE","FMSC.CORRECT","GMM.BIC.BIAS","GMM.BIC.RMSE","GMM.BIC.COVERAGE","GMM.BIC.CORRECT","GMM.AIC.BIAS","GMM.AIC.RMSE","GMM.AIC.COVERAGE","GMM.AIC.CORRECT","GMM.HQ.BIAS","GMM.HQ.RMSE","GMM.HQ.COVERAGE","GMM.HQ.CORRECT","CC.BIC.BIAS","CC.BIC.RMSE","CC.BIC.COVERAGE","CC.BIC.CORRECT","CC.AIC.BIAS","CC.AIC.RMSE","CC.AIC.COVERAGE","CC.AIC.CORRECT","CC.HQ.BIAS","CC.HQ.RMSE","CC.HQ.COVERAGE","CC.HQ.CORRECT","CC.MSC.BIC.BIAS","CC.MSC.BIC.RMSE","CC.MSC.BIC.COVERAGE","CC.MSC.BIC.CORRECT","CC.MSC.AIC.BIAS","CC.MSC.AIC.RMSE","CC.MSC.AIC.COVERAGE","CC.MSC.AIC.CORRECT","CC.MSC.HQ.BIAS","CC.MSC.HQ.RMSE","CC.MSC.HQ.COVERAGE","CC.MSC.HQ.CORRECT","J.90.BIAS","J.90.RMSE","J.90.COVERAGE","J.90.CORRECT","J.95.BIAS","J.95.RMSE","J.95.COVERAGE","J.95.CORRECT"
1,0,0.0446435942481468,0.295676900313639,0.9443,0.9688,0.0394390321525999,0.178489234200491,0.8617,0.8524,0.00281788714515025,0.149167353218842,0.9346,0.9772,0.00870604837512013,0.248962708097311,0.9121,0.8077,0.00293774854660347,0.207082993022794,0.9145,0.9204,0.00159477123773581,0.0446435942481468,0.9443,1,0.00159477123773581,0.0446435942481468,0.9443,1,0.00159477123773581,0.0446435942481468,0.9443,1,0.00281788714515025,0.149167353218842,0.9346,0.9772,0.00870604837512013,0.248962708097311,0.9121,0.8077,0.00293774854660347,0.207082993022794,0.9145,0.9204,0.0144706640375346,0.178958253168003,0.9198,0.893,0.0093850026192706,0.14641469762286,0.9302,0.9447
1.1,0,0.0405042067414844,0.282618828644904,0.9442,0.9739,0.0424736364854744,0.174833481766364,0.8415,0.8491,0.00536373015257887,0.117626018450179,0.9352,0.9774,0.0141828108428566,0.231530362782744,0.9155,0.7991,0.0085588274193838,0.18321143398472,0.9169,0.9187,0.00227117933391099,0.0405042067414844,0.9442,1,0.00227117933391099,0.0405042067414844,0.9442,1,0.00227117933391099,0.0405042067414844,0.9442,1,0.00536373015257887,0.117626018450179,0.9352,0.9774,0.0141828108428566,0.231530362782744,0.9155,0.7991,0.0085588274193838,0.18321143398472,0.9169,0.9187,0.0154924915091675,0.152869609495545,0.9232,0.8924,0.008570875927674,0.118697206737676,0.9337,0.9453
1.2,0,0.0370072735873712,0.299798860790447,0.9484,0.9773,0.0417075423187814,0.17306801033219,0.826,0.8469,0.0026563368894305,0.136418879951314,0.938,0.9778,0.015403091786607,0.252356787256352,0.9164,0.7924,0.00687894708663567,0.206423086715686,0.9204,0.9134,0.00176164825204997,0.0370072735873712,0.9484,1,0.00176164825204997,0.0370072735873712,0.9484,1,0.00176164825204997,0.0370072735873712,0.9484,1,0.0026563368894305,0.136418879951314,0.938,0.9778,0.015403091786607,0.252356787256352,0.9164,0.7924,0.00687894708663567,0.206423086715686,0.9204,0.9134,0.0122216045331498,0.168532147246292,0.9246,0.8926,0.00772101519586076,0.133128142203285,0.9354,0.9484
1.3,0,0.0342081347358001,0.322360670541988,0.9475,0.9785,0.0382483990459766,0.166148558893169,0.8228,0.8581,0.00278655451240786,0.129072511130245,0.9391,0.9798,0.011640817209423,0.278985434961448,0.9229,0.7929,0.00736196556148647,0.228472945044822,0.9243,0.9162,0.00134574857204579,0.0342081347358001,0.9475,1,0.00134574857204579,0.0342081347358001,0.9475,1,0.00134574857204579,0.0342081347358001,0.9475,1,0.00278655451240786,0.129072511130245,0.9391,0.9798,0.011640817209423,0.278985434961448,0.9229,0.7929,0.00736196556148647,0.228472945044822,0.9243,0.9162,0.0121090905347626,0.158111251337078,0.9273,0.8942,0.00778811869257891,0.13035181190413,0.9368,0.9459
0,0.05,0.275954960806082,0.279244995747557,0.9457,0.951,0.0522828080881738,0.265926110644813,0.9526,0.6108,0.0508951352556291,0.274637198975697,0.9442,0.9096,0.0354159910910971,0.276467652038754,0.9472,0.6086,0.0411862788464439,0.27549471673707,0.9453,0.779,0.036492247742823,0.279729063977022,0.9499,0.0128,0.0499476634333813,0.279039819894106,0.9467,0.1539,0.0417039651843365,0.279032268889076,0.9485,0.0547,0.035609188698681,0.279663594291117,0.9501,0.0105,0.0354901986205583,0.278934042085406,0.9492,0.0852,0.0362912244630807,0.279542758364892,0.9495,0.0382,0.045587768680307,0.272709606124231,0.9464,0.7768,0.0497965486298278,0.272200970528311,0.9464,0.8578
0.1,0.05,0.267022780905971,0.264379488167392,0.9536,0.9518,0.0949039823070231,0.25878545213816,0.942,0.2491,0.130247739743623,0.271828798736896,0.943,0.0729,0.0678364972620686,0.270538493887421,0.9275,0.343,0.0981453822387171,0.270730632451952,0.9335,0.1864,0.113074408197391,0.274364908555103,0.9376,0.6033,0.15536691368389,0.268343840868095,0.9501,0.204,0.140556891732897,0.27243879550442,0.9443,0.3752,0.0904522647047245,0.276803896426282,0.9317,0.6505,0.0649122999037657,0.271748986650516,0.9263,0.515,0.0844612551158524,0.27526318130802,0.9286,0.5259,0.108986774511406,0.265090395471577,0.9421,0.2038,0.125729046952475,0.266645565536361,0.9451,0.1235
0.2,0.05,0.228969179974168,0.268244243995966,0.9516,0.9485,0.104891477637156,0.250195110497871,0.9243,0.8176,0.137117546588482,0.247212678633596,0.9396,0.9538,0.0698783174650618,0.265260633213189,0.8984,0.7192,0.104161262185593,0.258006089781885,0.919,0.867,0.16332311522263,0.230499732868118,0.9514,0.9745,0.163746446969997,0.228989460160063,0.9517,0.9988,0.163864208741208,0.229032152392348,0.9517,0.9938,0.136893236930284,0.248643028454075,0.9394,0.9285,0.06993065400561,0.265231261216103,0.8984,0.7181,0.10435842930694,0.258057928965425,0.9195,0.8609,0.116898660715633,0.249970661422448,0.9334,0.8364,0.132576613426067,0.245568922601567,0.9401,0.9064
0.3,0.05,0.183848244302756,0.270297898142784,0.9515,0.9497,0.0968115596063156,0.2345143774966,0.9147,0.8469,0.116999318242652,0.21100403440106,0.936,0.9676,0.0609848401739248,0.252874097360379,0.8813,0.7647,0.0891277262414141,0.23566523835948,0.9107,0.8952,0.137286723224808,0.183848244302756,0.9515,1,0.137286723224808,0.183848244302756,0.9515,1,0.137286723224808,0.183848244302756,0.9515,1,0.116999318242652,0.21100403440106,0.936,0.9676,0.0609848401739248,0.252874097360379,0.8813,0.7647,0.0891277262414141,0.23566523835948,0.9107,0.8952,0.103169643664815,0.222289802321446,0.9306,0.8629,0.115800098243195,0.210934996301046,0.9368,0.9264
0.4,0.05,0.148235386974851,0.265066815387183,0.951,0.9538,0.0911328079144276,0.215054218296765,0.9237,0.8642,0.0975704076099736,0.179951713457503,0.9389,0.973,0.0560170463006677,0.23390128738638,0.885,0.794,0.0779177173117851,0.208980919592777,0.9162,0.914,0.111902461244409,0.148235386974851,0.951,1,0.111902461244409,0.148235386974851,0.951,1,0.111902461244409,0.148235386974851,0.951,1,0.0975704076099736,0.179951713457503,0.9389,0.973,0.0560170463006677,0.23390128738638,0.885,0.794,0.0779177173117851,0.208980919592777,0.9162,0.914,0.0904869540331749,0.19676102076733,0.9351,0.8773,0.098662006359362,0.181859338715319,0.9405,0.9319
0.5,0.05,0.12452497212572,0.270816909019245,0.9517,0.9543,0.0830971854142618,0.200426012837865,0.9237,0.8732,0.0835740020263284,0.161394190243159,0.9374,0.978,0.0447033389338757,0.230516314844697,0.8756,0.801,0.0643747044559433,0.200191649959617,0.9109,0.9171,0.0948260781712084,0.12452497212572,0.9517,1,0.0948260781712084,0.12452497212572,0.9517,1,0.0948260781712084,0.12452497212572,0.9517,1,0.0835740020263284,0.161394190243159,0.9374,0.978,0.0447033389338757,0.230516314844697,0.8756,0.801,0.0643747044559433,0.200191649959617,0.9109,0.9171,0.0777013387467965,0.183033440823407,0.9316,0.886,0.0850221455381782,0.164785198630285,0.9382,0.9404
0.6,0.05,0.105770678804049,0.271387131280614,0.9489,0.9581,0.0755284517988276,0.191506297239364,0.9251,0.8767,0.0713237784049065,0.148087145059128,0.9373,0.9783,0.0380229618106156,0.226458587012519,0.8754,0.8066,0.0563308725014572,0.189654765436571,0.9115,0.9216,0.0800967396662688,0.105770678804049,0.9489,1,0.0800967396662688,0.105770678804049,0.9489,1,0.0800967396662688,0.105770678804049,0.9489,1,0.0713237784049065,0.148087145059128,0.9373,0.9783,0.0380229618106156,0.226458587012519,0.8754,0.8066,0.0563308725014572,0.189654765436571,0.9115,0.9216,0.0681992708969736,0.175221459110724,0.9302,0.8866,0.0734273119068213,0.150048342611117,0.9365,0.9415
0.7,0.05,0.0925461269130216,0.275843486646559,0.9475,0.9622,0.0673932224131246,0.193918698735894,0.9275,0.8715,0.0604195592961454,0.14648105374617,0.937,0.9777,0.0307264104455171,0.231171950840845,0.8703,0.8039,0.0438501452720148,0.196004981835731,0.9063,0.9191,0.0704751451579791,0.0925461269130216,0.9475,1,0.0704751451579791,0.0925461269130216,0.9475,1,0.0704751451579791,0.0925461269130216,0.9475,1,0.0604195592961454,0.14648105374617,0.937,0.9777,0.0307264104455171,0.231171950840845,0.8703,0.8039,0.0438501452720148,0.196004981835731,0.9063,0.9191,0.0599194551720732,0.17577160600246,0.932,0.8868,0.0647242381028022,0.149267942572723,0.9379,0.9438
