"relevance.w","endog.w","RMSE","RMSE1","COVERAGE","COVERAGE1","FMSC.BIAS","FMSC.RMSE","FMSC.COVERAGE","FMSC.CORRECT","GMM.BIC.BIAS","GMM.BIC.RMSE","GMM.BIC.COVERAGE","GMM.BIC.CORRECT","GMM.AIC.BIAS","GMM.AIC.RMSE","GMM.AIC.COVERAGE","GMM.AIC.CORRECT","GMM.HQ.BIAS","GMM.HQ.RMSE","GMM.HQ.COVERAGE","GMM.HQ.CORRECT","CC.BIC.BIAS","CC.BIC.RMSE","CC.BIC.COVERAGE","CC.BIC.CORRECT","CC.AIC.BIAS","CC.AIC.RMSE","CC.AIC.COVERAGE","CC.AIC.CORRECT","CC.HQ.BIAS","CC.HQ.RMSE","CC.HQ.COVERAGE","CC.HQ.CORRECT","CC.MSC.BIC.BIAS","CC.MSC.BIC.RMSE","CC.MSC.BIC.COVERAGE","CC.MSC.BIC.CORRECT","CC.MSC.AIC.BIAS","CC.MSC.AIC.RMSE","CC.MSC.AIC.COVERAGE","CC.MSC.AIC.CORRECT","CC.MSC.HQ.BIAS","CC.MSC.HQ.RMSE","CC.MSC.HQ.COVERAGE","CC.MSC.HQ.CORRECT","J.90.BIAS","J.90.RMSE","J.90.COVERAGE","J.90.CORRECT","J.95.BIAS","J.95.RMSE","J.95.COVERAGE","J.95.CORRECT"
0,0,0.536012870136419,0.637151918592612,0.975,0.9741,0.249692364954095,0.527032742868074,0.9755,0.792,0.24095288856147,0.575330065433815,0.9724,0.9542,0.221677286079124,0.604671026064281,0.9673,0.8083,0.23129891668023,0.595199304237048,0.9702,0.895,0.212042375055564,0.62532887306189,0.973,0.0336,0.232170968603654,0.612972252411124,0.9729,0.1704,0.22083025149742,0.617850407908889,0.9722,0.087,0.209614575073615,0.634526359143934,0.9721,0.0309,0.213226316781433,0.632217712108348,0.9686,0.1263,0.212025667869659,0.632739192130527,0.9705,0.0722,0.241560984112152,0.565277315851373,0.9732,0.8873,0.246535965553958,0.55551436866664,0.9734,0.9412
0.1,0,0.490173795042853,0.629708056893556,0.9708,0.9745,0.225165651774136,0.500723960031211,0.973,0.8027,0.207285657698614,0.537512724039346,0.9682,0.9465,0.198828709668404,0.58997026254046,0.9654,0.8005,0.202925969995211,0.568337825999691,0.9667,0.8879,0.211532354070761,0.603599607357895,0.9743,0.1365,0.214515176266267,0.556427799033036,0.9724,0.3589,0.216038582379252,0.585829939153883,0.9735,0.2361,0.206993452669946,0.610671897989152,0.9721,0.1263,0.2015207020666,0.610685097869144,0.9679,0.2818,0.207073678190242,0.609822338820223,0.9701,0.2066,0.207900946637975,0.523685115929681,0.9684,0.8779,0.209724641356574,0.510993008220563,0.9691,0.9344
0.2,0,0.380679278370619,0.786160749381731,0.9544,0.9716,0.186611391488357,0.4325831103553,0.9571,0.8124,0.148221891623702,0.478365806750939,0.9522,0.9378,0.153995937051306,0.741401725864373,0.9506,0.7768,0.150032350410478,0.71510342487577,0.9504,0.8728,0.188970088094953,0.497477911861344,0.9647,0.4426,0.162346727540388,0.42418349779347,0.9604,0.7107,0.174994347659719,0.45464955643457,0.9629,0.5881,0.191645654800864,0.547249079676262,0.962,0.4154,0.17118851810588,0.749217737372803,0.955,0.5583,0.178382912869003,0.737929439898495,0.958,0.5165,0.155016489827991,0.455563207632568,0.956,0.8766,0.145628961187336,0.428323481664327,0.9537,0.9329
0.3,0,0.293307251533682,0.594123912191498,0.9464,0.9755,0.168107142032033,0.395679793181232,0.9524,0.8074,0.111041459562786,0.427871196719286,0.9396,0.9296,0.136542238927972,0.524042049647642,0.9425,0.7625,0.123999374795451,0.480625916118004,0.9403,0.8604,0.128733311623334,0.36627536782387,0.9574,0.7911,0.0969883250309141,0.305391214958443,0.9496,0.9355,0.107132211395402,0.326755847802035,0.9524,0.8814,0.143969547068528,0.461544782308118,0.951,0.7413,0.141548261042123,0.524249477733467,0.9447,0.7193,0.137197120997734,0.492479838440963,0.945,0.7628,0.121483910740171,0.413758359272441,0.9448,0.8678,0.106672491157079,0.36726878306063,0.9427,0.9273
0.4,0,0.231847859479714,0.729994157156402,0.9408,0.982,0.154368428594671,0.38053573907634,0.9459,0.8038,0.0869862315048483,0.554942323717255,0.9383,0.9264,0.127476996878052,0.66486331782086,0.9421,0.7524,0.106767374731476,0.614919044371055,0.9395,0.8523,0.0675808132435505,0.253494770685953,0.9454,0.9564,0.0560700343418891,0.234781338232652,0.9418,0.9913,0.0598798307404997,0.243328884452528,0.9434,0.981,0.0982925992645055,0.560585686206615,0.9417,0.8879,0.128903482304533,0.664609525993523,0.9428,0.7469,0.11057566435452,0.616110212715516,0.94,0.8379,0.0979655069641157,0.530557009100023,0.9436,0.8733,0.0776658977597439,0.331076003601274,0.9395,0.9323
0.5,0,0.192174490725656,0.625004246707727,0.9438,0.9816,0.136830991680448,0.357211324966916,0.9361,0.8127,0.0665585968870008,0.385921275879615,0.9346,0.9267,0.114677472332308,0.53315113668251,0.9393,0.7497,0.088996254434683,0.477052446570201,0.9341,0.8516,0.034718315159315,0.193062090385923,0.9441,0.9963,0.0334939263551857,0.191414337737593,0.9438,0.9999,0.033640815107525,0.191401823908776,0.9438,0.9993,0.0674392353647577,0.3859073273176,0.9352,0.9238,0.114785108928441,0.532877609401589,0.9393,0.7496,0.0892218437881079,0.476731292569262,0.9343,0.851,0.0806790747459554,0.372442710048508,0.9394,0.8715,0.0604895444434576,0.314122410552854,0.9404,0.9313
0.6,0,0.161765241594349,0.603791199893866,0.9441,0.9841,0.126341400752701,0.339332676435056,0.925,0.8198,0.0600228448472754,0.377257910397589,0.9337,0.9224,0.100690978099762,0.511103553804268,0.9332,0.7526,0.0797802009944369,0.451675409550888,0.9325,0.8498,0.0245478623941983,0.161792253150094,0.9441,0.9999,0.0245049658096334,0.161765241594349,0.9441,1,0.0245049658096334,0.161765241594349,0.9441,1,0.0600657414318403,0.377269493126746,0.9337,0.9223,0.100690978099762,0.511103553804268,0.9332,0.7526,0.0797802009944369,0.451675409550888,0.9325,0.8498,0.0698631072865915,0.346623682562268,0.9373,0.8759,0.0511181102204066,0.283087638638936,0.9385,0.9349
0.7,0,0.140710718420294,0.60308197028988,0.9414,0.9853,0.117685166336166,0.324289799330627,0.9054,0.8217,0.0580815562650647,0.373442399775576,0.9274,0.919,0.0970049633817687,0.510196608116833,0.9198,0.7433,0.0788244746592807,0.456539548949675,0.9249,0.8447,0.0192894798638469,0.140710718420294,0.9414,1,0.0192894798638469,0.140710718420294,0.9414,1,0.0192894798638469,0.140710718420294,0.9414,1,0.0580815562650647,0.373442399775576,0.9274,0.919,0.0970049633817687,0.510196608116833,0.9198,0.7433,0.0788244746592807,0.456539548949675,0.9249,0.8447,0.0663683559106596,0.336131971012072,0.9311,0.8739,0.0477074043693984,0.272402079483217,0.9335,0.9328
0.8,0,0.123335736015751,0.5744559823473,0.9406,0.9887,0.104626514046084,0.301284357396337,0.902,0.8282,0.0474022056982011,0.378538947691719,0.9276,0.9196,0.0904038163351667,0.499322637486783,0.9143,0.7424,0.0683793080134986,0.448923889549247,0.9209,0.8428,0.0113244925499992,0.123335736015751,0.9406,1,0.0113244925499992,0.123335736015751,0.9406,1,0.0113244925499992,0.123335736015751,0.9406,1,0.0474022056982011,0.378538947691719,0.9276,0.9196,0.0904038163351667,0.499322637486783,0.9143,0.7424,0.0683793080134986,0.448923889549247,0.9209,0.8428,0.0595623091279467,0.354207508931066,0.9293,0.8755,0.0384280684362034,0.288979406577239,0.9355,0.9329
0.9,0,0.110245972642929,0.542195651309652,0.9419,0.9905,0.101375682057929,0.295266146627175,0.8899,0.8368,0.0493614881456466,0.344779696867916,0.9278,0.9179,0.0917748108298581,0.465735387188083,0.9076,0.7398,0.0723229860930573,0.413876971695987,0.9182,0.8409,0.0111085629909682,0.110245972642929,0.9419,1,0.0111085629909682,0.110245972642929,0.9419,1,0.0111085629909682,0.110245972642929,0.9419,1,0.0493614881456466,0.344779696867916,0.9278,0.9179,0.0917748108298581,0.465735387188083,0.9076,0.7398,0.0723229860930573,0.413876971695987,0.9182,0.8409,0.0577133146489461,0.314800162371166,0.9296,0.8717,0.0380866533511905,0.257833471148915,0.9348,0.9346
